TRoll,TPitch, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_ahrs_t.omegaIx, mavlink_ahrs_t.omegaIy, mavlink_ahrs_t.omegaIz, mavlink_ahrs_t.error_rp, mavlink_ahrs_t.error_yaw, mavlink_ekf_status_report_t.velocity_variance, mavlink_ekf_status_report_t.pos_horiz_variance, mavlink_ekf_status_report_t.pos_vert_variance, mavlink_ekf_status_report_t.compass_variance, mavlink_ekf_status_report_t.terrain_alt_variance, mavlink_ekf_status_report_t.airspeed_variance
0.3001874,1.748446,0.005257,0.03050383,2.885158,0.00060375,0.000824584,-0.000253817,-0.000244043,-0.000534642,-0.001438439,0.01620415,0.04823242,0.01669529,0.02149045,0.01460854,0.01968112,0,0
0.3001874,1.748446,0.005257,0.03050383,2.885158,0.00060375,0.000824584,-0.000253817,-0.000244043,-0.000534642,-0.001438439,0.01620415,0.04823242,0.01427284,0.02086474,0.008690493,0.004352781,0,0
0.3001874,1.748446,0.005335307,0.03055518,2.884419,0.000264157,-0.000521526,-0.001958022,-0.000244043,-0.000534642,-0.001438439,0.01620415,0.04823242,0.01427284,0.02086474,0.008690493,0.004352781,0,0
0.3001874,1.748446,0.005335307,0.03055518,2.884419,0.000264157,-0.000521526,-0.001958022,-0.000244043,-0.000534642,-0.001438439,0.01620415,0.04823242,0.01427284,0.02086474,0.008690493,0.004352781,0,0
0.3001874,1.748446,0.005335307,0.03055518,2.884419,0.000264157,-0.000521526,-0.001958022,-0.000244043,-0.000534642,-0.001438439,0.01620415,0.04823242,0.01427284,0.02086474,0.008690493,0.004352781,0,0
0.3001874,1.748446,0.005335307,0.03055518,2.884419,0.000264157,-0.000521526,-0.001958022,-0.000244043,-0.000534642,-0.001438439,0.01620415,0.04823242,0.01427284,0.02086474,0.008690493,0.004352781,0,0
0.3077504,1.755411,0.005335307,0.03055518,2.884419,0.000264157,-0.000521526,-0.001958022,-0.000244043,-0.000534642,-0.001438439,0.01620415,0.04823242,0.01427284,0.02086474,0.008690493,0.004352781,0,0
0.3077504,1.755411,0.00534895,0.03063715,2.883853,-0.000143732,0.000728114,-0.00229302,-0.000244043,-0.000534642,-0.001438439,0.01620415,0.04823242,0.01427284,0.02086474,0.008690493,0.004352781,0,0
0.3077504,1.755411,0.00534895,0.03063715,2.883853,-0.000143732,0.000728114,-0.00229302,-0.000244043,-0.000534642,-0.001438439,0.01620415,0.04823242,0.01427284,0.02086474,0.008690493,0.004352781,0,0
0.3077504,1.755411,0.00534895,0.03063715,2.883853,-0.000143732,0.000728114,-0.00229302,-0.000244043,-0.000534642,-0.001438439,0.01620415,0.04823242,0.01427284,0.02086474,0.008690493,0.004352781,0,0
