TRoll,TPitch, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_ahrs_t.omegaIx, mavlink_ahrs_t.omegaIy, mavlink_ahrs_t.omegaIz, mavlink_ahrs_t.error_rp, mavlink_ahrs_t.error_yaw, mavlink_ekf_status_report_t.velocity_variance, mavlink_ekf_status_report_t.pos_horiz_variance, mavlink_ekf_status_report_t.pos_vert_variance, mavlink_ekf_status_report_t.compass_variance, mavlink_ekf_status_report_t.terrain_alt_variance, mavlink_ekf_status_report_t.airspeed_variance
-0.1296224,-0.1767346,-0.002069638,-0.00351429,-0.7401164,-0.000149121,0.000420263,-0.00114989,-0.000325383,-0.000223859,0.000416034,0.000790826,0.006460237,0.01049926,0.01246706,0.01547178,0.08490416,0,0
-0.1296224,-0.1767346,-0.002069638,-0.00351429,-0.7401164,-0.000149121,0.000420263,-0.00114989,-0.000325383,-0.000223859,0.000416034,0.000790826,0.006460237,0.01049926,0.01246706,0.01547178,0.08490416,0,0
-0.1296224,-0.1767346,-0.002069638,-0.00351429,-0.7401164,-0.000149121,0.000420263,-0.00114989,-0.000325383,-0.000223859,0.000416034,0.000790826,0.006460237,0.01049926,0.01246706,0.01547178,0.08490416,0,0
-0.1296224,-0.1767346,-0.002069638,-0.00351429,-0.7401164,-0.000149121,0.000420263,-0.00114989,-0.000325383,-0.000223859,0.000416034,0.000790826,0.006460237,0.01049926,0.01246706,0.01547178,0.08490416,0,0
-0.1296224,-0.1767346,-0.002069638,-0.00351429,-0.7401164,-0.000149121,0.000420263,-0.00114989,-0.000325383,-0.000223859,0.000416034,0.000790826,0.006460237,0.01049926,0.01246706,0.01547178,0.08490416,0,0
-0.1296224,-0.1767346,-0.002271852,-0.00332073,-0.7418564,-0.000215627,0.000615936,-0.000799301,-0.000325383,-0.000223859,0.000416034,0.000790826,0.006460237,0.01049926,0.01246706,0.01547178,0.08490416,0,0
-0.1296224,-0.1767346,-0.002271852,-0.00332073,-0.7418564,-0.000215627,0.000615936,-0.000799301,-0.000325383,-0.000223859,0.000416034,0.000790826,0.006460237,0.01049926,0.01246706,0.01547178,0.08490416,0,0
-0.1296224,-0.1767346,-0.002271852,-0.00332073,-0.7418564,-0.000215627,0.000615936,-0.000799301,-0.000325383,-0.000223859,0.000416034,0.000790826,0.006460237,0.01049926,0.01246706,0.01547178,0.08490416,0,0
-0.1296224,-0.1767346,-0.002271852,-0.00332073,-0.7418564,-0.000215627,0.000615936,-0.000799301,-0.000325383,-0.000223859,0.000416034,0.000790826,0.006460237,0.01049926,0.01246706,0.01547178,0.08490416,0,0
-0.1290498,-0.188219,-0.002271852,-0.00332073,-0.7418564,-0.000215627,0.000615936,-0.000799301,-0.000325383,-0.000223859,0.000416034,0.000790826,0.006460237,0.01049926,0.01246706,0.01547178,0.08490416,0,0
-0.1290498,-0.188219,-0.002274243,-0.003383156,-0.7437856,-0.001196986,-0.000267982,-0.000214129,-0.000325383,-0.000223859,0.000416034,0.000790826,0.006460237,0.01049926,0.01246706,0.01547178,0.08490416,0,0
-0.1290498,-0.188219,-0.002274243,-0.003383156,-0.7437856,-0.001196986,-0.000267982,-0.000214129,-0.00032641,-0.000226151,0.000406882,0.000949339,0.01125977,0.01049926,0.01246706,0.01547178,0.08490416,0,0
-0.1290498,-0.188219,-0.002274243,-0.003383156,-0.7437856,-0.001196986,-0.000267982,-0.000214129,-0.00032641,-0.000226151,0.000406882,0.000949339,0.01125977,0.01012952,0.005977598,0.001961455,0.06782365,0,0
